ticker,tier,bucket,listing,quarter,year,era,split,n_bars,stock_e1_x60,qqq_e1_x60,hedged_e1_x60,stock_e1_x90,qqq_e1_x90,hedged_e1_x90,stock_e1_x120,qqq_e1_x120,hedged_e1_x120,stock_e1_x180,qqq_e1_x180,hedged_e1_x180,stock_e1_x250,qqq_e1_x250,hedged_e1_x250,stock_e5_x60,qqq_e5_x60,hedged_e5_x60,stock_e5_x90,qqq_e5_x90,hedged_e5_x90,stock_e5_x120,qqq_e5_x120,hedged_e5_x120,stock_e5_x180,qqq_e5_x180,hedged_e5_x180,stock_e5_x250,qqq_e5_x250,hedged_e5_x250,stock_e10_x60,qqq_e10_x60,hedged_e10_x60,stock_e10_x90,qqq_e10_x90,hedged_e10_x90,stock_e10_x120,qqq_e10_x120,hedged_e10_x120,stock_e10_x180,qqq_e10_x180,hedged_e10_x180,stock_e10_x250,qqq_e10_x250,hedged_e10_x250,stock_e20_x60,qqq_e20_x60,hedged_e20_x60,stock_e20_x90,qqq_e20_x90,hedged_e20_x90,stock_e20_x120,qqq_e20_x120,hedged_e20_x120,stock_e20_x180,qqq_e20_x180,hedged_e20_x180,stock_e20_x250,qqq_e20_x250,hedged_e20_x250,stock_e30_x60,qqq_e30_x60,hedged_e30_x60,stock_e30_x90,qqq_e30_x90,hedged_e30_x90,stock_e30_x120,qqq_e30_x120,hedged_e30_x120,stock_e30_x180,qqq_e30_x180,hedged_e30_x180,stock_e30_x250,qqq_e30_x250,hedged_e30_x250
MGNX,T1,headline,2013-10-10,2013Q4,2013,2010-2014,discovery,251,0.20804598566331545,0.10307672054076455,-0.10496926512255089,0.3409961489827802,0.1401745853472547,-0.2008215636355255,0.045210739001120714,0.1307047551161673,0.08549401611504659,-0.16743297989895733,0.19992997965267212,0.36736295955162945,-0.21455939845294292,0.2609324579117174,0.4754918563646603,0.2526817874880203,0.0811082603629949,-0.17157352712502538,0.3905442945534323,0.11746729807749268,-0.27307699647593964,0.08382998029224642,0.10818606541577447,0.02435608512352805,-0.1366706604541308,0.176032626473839,0.3127032869279698,-0.18553834176156114,0.23582020236986256,0.4213585441314237,0.12607145309448242,0.061800406498048854,-0.06427104659643357,0.25,0.09751009667483945,-0.15248990332516055,-0.02571426119123188,0.08839462047849023,0.1141088816697221,-0.22392858777727398,0.15502948837484642,0.3789580761521204,-0.2678571428571429,0.2137492990704153,0.4816064419275582,0.21269233410175037,0.07314359790964864,-0.13954873619210173,0.34615384615384626,0.10923477395557746,-0.2369190721982688,0.04923079564021182,0.10002191731873289,0.05079112167852107,-0.16423078683706427,0.16736864410740937,0.33159943094447364,-0.21153846153846156,0.22671575730568638,0.43825421884414795,0.4450046346299692,0.046166829547183985,-0.3988378050827852,0.6040330196843278,0.08135074276452547,-0.5226822769198023,0.2502291965254435,0.07236947964408702,-0.1778597168813565,-0.004124663329360123,0.13802323910566283,0.14214790243502295,-0.060494945613465245,0.19587847989390128,0.2563734255073665
QTWO,T1,headline,2014-03-20,2014Q1,2014,2010-2014,discovery,251,-0.0632361783731723,0.03820242299358556,0.10143860136675786,-0.18350894224919345,0.0883099710117421,0.27181891326093555,-0.06881579421918427,0.1274035438126373,0.19621933803182157,0.2021078982329534,0.18993870591416195,-0.012169192318791433,0.3484191650116799,0.2232764262727458,-0.1251427387389341,0.005991957135198067,0.06353578878855881,0.057543831653360744,-0.12316912949982528,0.11486602018224912,0.2380351496820744,0.0,0.15491352234996447,0.15491352234996447,0.29094532614517776,0.21897461629433512,-0.07197070985084264,0.4480691968792627,0.2531258164193979,-0.1949433804598648,-0.08756037777943382,0.041361339602134395,0.1289217173815682,-0.20471011467242972,0.0916213487994817,0.2963314634719114,-0.09299511218861467,0.13083387078954578,0.22382898297816045,0.1708937207109391,0.19355930730943594,0.022665586598496823,0.31340583945859857,0.22699846364639908,-0.08640737581219948,0.15696777727367883,0.07192577097450226,-0.08504200629917658,0.008422638066077015,0.1236609344179962,0.11523829635191918,0.15007656777736122,0.1640243618543491,0.013947794076987874,0.4846859698812722,0.2285908186108332,-0.256095151270439,0.6653904518510227,0.2630114294728907,-0.40237902237813206,0.2234817157859117,0.05612099048736874,-0.16736072529854296,0.06639673437213522,0.10709335586794544,0.040696621495810215,0.21619433148359124,0.14686165337309043,-0.06933267811050081,0.5700403879130009,0.21047612380412173,-0.3595642641088792,0.7611335488405557,0.24438922732412394,-0.5167443215164318
BLZE,T1,headline,2021-11-11,2021Q4,2021,2020+,validation,251,-0.36751365692718874,-0.08898230494148862,0.2785313519857001,-0.5154265035600956,-0.10637232837658639,0.40905417518350917,-0.5621597451145397,-0.20499813461461325,0.35716161049992645,-0.7418330389808736,-0.20008542255435557,0.541747616426518,-0.8166969240456421,-0.3286926035877791,0.488004320457863,-0.5494505707897884,-0.10496908026714813,0.4444814905226403,-0.6548157685576111,-0.12205393905059003,0.5327618295070211,-0.6881060293483865,-0.21894903400365318,0.4691569953447333,-0.816095670361831,-0.2141225314916546,0.6019731388701763,-0.8694246964409085,-0.34047288028175304,0.5289518161591554,-0.45695366034467655,-0.08083164891408967,0.3761220114305869,-0.5839501256940517,-0.09837725670292363,0.48557286899112806,-0.6240748114589226,-0.19788544428922872,0.4261893671696939,-0.7783404736926693,-0.1929287793767026,0.5854116943159667,-0.8426178437925314,-0.3226865779019077,0.5199312658906237,-0.3534322854504771,-0.09655866959468395,0.25687361585579316,-0.5046381924987233,-0.11380407107612867,0.39083412142259466,-0.5524118804467478,-0.21160966813893567,0.34080221230781216,-0.736085334036823,-0.2067378120337341,0.5293475220030889,-0.8126159526007929,-0.33427544754041993,0.47834050506037296,-0.24892241478976262,-0.10994350123471264,0.13897891355505,-0.42456893251674976,-0.12693340544408738,0.2976355270726624,-0.48006466076477905,-0.22328997487656566,0.2567746858882134,-0.6934267122333913,-0.21849029719795143,0.4749364150354398,-0.7823275819987802,-0.3441384134613029,0.43818916853747725
REPL,T1,headline,2018-07-20,2018Q3,2018,2015-2019,discovery,251,-0.16599998474121092,-0.03920789292213667,0.12679209181907425,-0.0299999872843425,-0.08813717151572031,-0.058137184231377814,-0.2686666488647461,-0.10091520641860574,0.16775144244614038,0.02133331298828134,0.03407201760309486,0.012738704614813523,-0.19266668955485022,0.0730421492829425,0.2657088388377927,-0.16599998474121092,-0.02871362898746921,0.1372863557537417,-0.0299999872843425,-0.07817733824499284,-0.048177350960650345,-0.2686666488647461,-0.09109494139562868,0.17757170746911743,0.02133331298828134,0.04536668228678531,0.02403336929850397,-0.19266668955485022,0.084762465722517,0.2774291552773672,-0.21910113162205347,-0.04198210874891328,0.17711902287314019,-0.09176031367192694,-0.09077010768577709,0.0009902059861498502,-0.3152309641968527,-0.10351124696222935,0.21171971723462335,-0.043695427149642474,0.03108621147903512,0.0747816386286776,-0.24406995564045364,0.0699438197989577,0.31401377543941134,-0.2826834950806484,-0.04081013239489606,0.24187336268575232,-0.1657110237857523,-0.08965781537486173,0.07605320841089058,-0.37098624248284284,-0.10241454132677341,0.26857170115606943,-0.12155967742623419,0.032347574831267156,0.15390725225750135,-0.30561930700470485,0.07125271900468522,0.37687202600939007,-0.35147746837005056,-0.07570388823465146,0.2757735801353991,-0.24572319853945945,-0.1227745725402084,0.12294862599925105,-0.43131157354178307,-0.1350672297027029,0.29624434383908016,-0.20580617067298845,-0.005207538535251799,0.20059863213773665,-0.3722136297604117,0.03228230023561118,0.4044959299960229
ORIC,T1,headline,2020-04-24,2020Q2,2020,2020+,validation,251,-0.013046821164836908,0.22684663638342784,0.23989345754826474,-0.014581702553878362,0.39377203892947077,0.40835374148334913,-0.1653875500486901,0.3572454839111825,0.5226330339598726,0.21949352793266752,0.4638041137647366,0.2443105858320691,-0.11358400403426938,0.5625176790213935,0.6761016830556629,-0.03126176826956284,0.24310924092971153,0.2743710091992744,-0.0327683222932208,0.4122473420558621,0.4450156643490829,-0.18079093691122727,0.3752366051503808,0.5560275420616081,0.196986877584709,0.48320773499122804,0.28622085740651904,-0.12994346345498364,0.5832298090928496,0.7131732725478332,-0.20272781613300128,0.17610547185655379,0.37883328798955507,-0.20396771105736056,0.33612700470681167,0.5400947157641722,-0.32579041749416005,0.3011111519090115,0.6269015694031715,-0.014879034713628725,0.4032626221316793,0.418141656845308,-0.28394291434135865,0.4978934918767868,0.7818364062181454,-0.08794331143579937,0.15152443658488002,0.23946774802067938,-0.08936171594276932,0.30820146076874244,0.39756317671151176,-0.22872342512189103,0.27391745212377305,0.5026408772456641,0.1269503484698804,0.3739339191918063,0.2469835707219259,-0.18085107246423082,0.46658696908771113,0.647438041551942,-0.32083443256452127,0.09484173912132432,0.4156761716858456,-0.3218906514530049,0.24380648549400763,0.5656971369470125,-0.42566673848814085,0.21121007463517305,0.6368768131233139,-0.16081326688688558,0.3063033260387569,0.46711659292564245,-0.3900184570108185,0.39439561749179197,0.7844140745026105
APM,T1,headline,2018-12-18,2018Q4,2018,2015-2019,discovery,251,-0.033308658746854736,0.1602037074143725,0.19351236616122724,0.05699479348907155,0.23230591831375413,0.17531112482468258,0.7986675723301582,0.18549486468804588,-0.6131727076421123,0.17320498030588505,0.2483882791176979,0.07518329881181285,0.11769054906112708,0.3663398005448737,0.24864925148374661,-0.16709181401988804,0.17260132074385903,0.3396931347637471,-0.08928571254796958,0.24547399576537643,0.334759708313346,0.5497448677969006,0.1981627322724797,-0.35158213552442086,0.010841817060941228,0.2617282081927881,0.25088639113184685,-0.03698981466118534,0.3809401266906969,0.4179299413518822,-0.16656025113610795,0.1932643393463065,0.35982459048241444,-0.08870449372807276,0.2674211417288819,0.35612563545695464,0.550733916607941,0.2192761818207032,-0.33145773478723783,0.011486937375961404,0.2839617780992092,0.2724748407232478,-0.036375220544036746,0.4052743919024868,0.44164961244652357,-0.13965742109381796,0.09255480631952295,0.2322122274133409,-0.05928853635748188,0.16045289745727898,0.21974143381476086,0.6007904816520102,0.1163712923901592,-0.484419189261851,0.04413700140676391,0.17559753152543922,0.1314605301186753,-0.005270112224471046,0.286671561736183,0.29194167396065407,-0.1413543664512914,0.06763081006102167,0.20898517651231308,-0.06114400183145585,0.133979970417742,0.19512397224919786,0.5976330719843628,0.09090398058695337,-0.5067290913974094,0.04207753872231068,0.14877911627728535,0.10670157755497467,-0.007232123993256012,0.25731926105054237,0.2645513850437984
FBK,T1,headline,2016-09-16,2016Q3,2016,2015-2019,discovery,251,0.1988295766296151,0.01866767754358034,-0.18016189908603475,0.21783576197045074,0.07836386554545549,-0.13947189642499525,0.5355744543457268,0.12843418858166733,-0.4071402657640595,0.6783615521614539,0.22949557442212298,-0.4488659777393309,0.740740150488918,0.2561456271740028,-0.48459452331491515,0.1821237932065476,0.005324222465642459,-0.17679957074090513,0.2008651258759171,0.06423845436889275,-0.13662667150702434,0.5141761048518683,0.11365290982345888,-0.4005231950284094,0.6549734533502454,0.21339049979622948,-0.4415829535540159,0.7164828010567639,0.23969146541247266,-0.4767913356442912,0.21902815062563574,0.0020215301513828443,-0.2170066204742529,0.23835456316846293,0.060742216950915306,-0.17761234621754762,0.5614467007827064,0.10999433597848962,-0.4514523648042168,0.7066395581969047,0.20940426790375222,-0.4972352902931525,0.770069147222836,0.23561882955691837,-0.5344503176659177,0.14153099739382569,0.015536935573078114,-0.12599406182074757,0.15962877386825358,0.07504965514321982,-0.08457911872503376,0.462181007720772,0.12496609358560229,-0.3372149141351697,0.5981435343067465,0.22571688046505933,-0.37242665384168716,0.6575407204897652,0.2522850277628783,-0.4052556927268869,0.18269210448859674,0.015883860876592992,-0.16680824361200375,0.2014424471371732,0.0754169110399181,-0.1260255360972551,0.5149040517626251,0.12535040181683454,-0.38955364994579056,0.6557690892137955,0.22613560693958057,-0.42963348227421494,0.7173080078133574,0.2527128303844526,-0.46459517742890477
RYTM,T1,headline,2017-10-09,2017Q4,2017,2015-2019,discovery,251,0.08150707086617737,0.08838221895332121,0.006875148087143845,0.00961168772779919,0.11995183015116972,0.11034014242337054,-0.3094963888339516,0.06940751764325759,0.3789039064772092,0.3021914122966858,0.15667641610810068,-0.1455149961885851,-0.02422149413961472,0.22989614005495151,0.25411763419456623,0.07121092595528844,0.07924246410737013,0.008031538152081685,0.0,0.11054696760508742,0.11054696760508742,-0.31607010937039126,0.06042710398758788,0.37649721335797914,0.28979431213534923,0.14696315665271564,-0.1428311554826336,-0.03351108379456058,0.2195680135840008,0.2530790973785614,0.17502082427893817,0.08735106297621087,-0.0876697613027273,0.09690892410481511,0.11889076446705138,0.02198184036223627,-0.2497911995063521,0.06839433869326972,0.3181855381996218,0.41478689124089607,0.15558055678654803,-0.25920633445434804,0.06015031723413733,0.22873091084231145,0.16858059360817412,0.16239662288960166,0.04457561770124885,-0.11782100518835281,0.08512394218999897,0.0748745747618429,-0.010249367428156075,-0.25785130089842423,0.02636463446714421,0.28421593536556844,0.39958668859854796,0.11012102255632783,-0.2894656660422201,0.04876026283578594,0.1803937052938771,0.13163344245809117,0.04185182076913341,0.04430342735977111,0.0024516065906377005,-0.027407398930302196,0.07459448926818202,0.10200188819848421,-0.33481484872323497,0.02609718945349271,0.3609120381767277,0.25444440488462106,0.10983175271784917,-0.14461265216677188,-0.06000003108271845,0.1800861241477374,0.24008615523045584
ASND,T1,headline,2015-01-28,2015Q1,2015,2015-2019,discovery,251,0.0,0.08739069845391567,0.08739069845391567,-0.18249998092651365,0.0642734499868598,0.24677343091337345,0.050000000000000044,0.12311882983031452,0.07311882983031448,-0.17399997711181636,0.04697920491011631,0.22097918202193267,-0.0694999694824221,0.02261642909264938,0.09211639857507148,0.09229932186514334,0.07703159990670039,-0.015267721958442948,-0.10704528354128917,0.05413457941782296,0.16117986295911213,0.14691428795840045,0.11241936490479354,-0.03449492305360691,-0.09776073513864425,0.03700508909694089,0.13476582423558514,0.016384552329845592,0.012874406855348353,-0.0035101454744972393,0.10803328783170696,0.05739869380308704,-0.05063459402861992,-0.09418276606352183,0.03491905666057549,0.12910182272409731,0.1634349522232923,0.09214138518636306,-0.07129356703692924,-0.08476447889014072,0.018101815000829857,0.10286629389097057,0.03102500814189546,-0.005588995821292242,-0.0366140039631877,0.08695654427396793,0.017581277231177195,-0.06937526704279073,-0.11141300432398038,-0.004051866453630648,0.10736113787034973,0.1413043714876665,0.05101569745453549,-0.09028867403313101,-0.10217386955124141,-0.020235837880794305,0.08193803167044711,0.011413097618208301,-0.04303454727612355,-0.05444764489433185,0.10497235240256897,0.04720452436450784,-0.05776782803806113,-0.09668508083522476,0.02494160891012731,0.12162668974535207,0.16022097002269753,0.08161226840503688,-0.07860870161766065,-0.08729281162466795,0.008286498915546003,0.09557931054021396,0.02817680763167041,-0.015175913535107166,-0.043352721166777575
INMD,T1,headline,2019-08-08,2019Q3,2019,2015-2019,validation,251,1.2895861216855735,0.06853436448187722,-1.2210517572036963,1.9828814785570215,0.12441405774904113,-1.8584674208079803,2.320256613207396,0.19862969678787445,-2.1216269164195216,0.7161197346908068,0.16319504693640563,-0.5529246877544012,1.305991496109526,0.4651708696837804,-0.8408206264257456,0.7589040259792381,0.09159670833634515,-0.667307317642893,1.2915068325931078,0.14868246173919264,-1.1428243708539152,1.550684889701948,0.2244999084912691,-1.326184981210679,0.3183561351201305,0.1883004670650965,-0.130055668055034,0.7715069496468321,0.4967938810958483,-0.27471306855098376,0.40913070704775345,0.05983946166884513,-0.3492912453789083,0.8358208267895564,0.1152644493894861,-0.7205563774000703,1.0434590796281191,0.18887617919516853,-0.8545829004329506,0.05618958475480906,0.15372986900493446,0.0975402842501254,0.41922743005041907,0.453248447027244,0.034021016976824914,0.32974313528301114,0.04009082151851895,-0.2896523137644922,0.7323943973568285,0.09448304137438579,-0.6379113559824428,0.9283347313182544,0.16672311857101496,-0.7616116127472394,-0.0033139985803132266,0.13223171118225419,0.1355457097625674,0.3392710293488339,0.42616917543249677,0.08689814608366286,0.23130030110794486,0.044397505330703746,-0.18690279577724112,0.6041426998223904,0.09901494599221161,-0.5051277538301788,0.7855772835433639,0.171554146269842,-0.6140231372735219,-0.07710012475684414,0.13691992098211747,0.2140200457389616,0.24012283120483846,0.43207448636707935,0.1919516551622409
EVER,T1,headline,2018-06-28,2018Q2,2018,2015-2019,discovery,251,-0.17218546880406194,0.07323585476860583,0.24542132357266777,-0.2704194451026247,-0.013900044608327389,0.25651940049429733,-0.7345474768210309,-0.09811783538956609,0.6364296414314649,-0.5750552178456245,0.04988499956364478,0.6249402174092693,-0.32505524416113984,0.09598713065188869,0.42104237481302853,-0.15254240941010344,0.04903457080144791,0.20157698021155135,-0.2531073617403984,-0.03613642902876868,0.2169709327116297,-0.7282486025169673,-0.11845512311031425,0.6097934794066531,-0.5649717809398336,0.026210273365853354,0.5911820543056869,-0.3090396036680576,0.0712728093259618,0.3803124129940194,-0.11242601546848485,0.025672058654472085,0.13809807412295694,-0.21775144583236983,-0.057602141419580866,0.16014930441278896,-0.7153846123460535,-0.13808755798679817,0.5772970543592554,-0.5443786992265758,0.003356069468126055,0.5477347686947018,-0.2763313716985798,0.0474150407478664,0.3237464124464462,-0.08647990680243922,0.037163317742140656,0.12364322454457988,-0.19488427493280425,-0.04704385637590103,0.14784041855690322,-0.7070645602661181,-0.12843100246450767,0.5786335578016104,-0.5310596971079276,0.014597308277505938,0.5456570053854335,-0.2551766452246763,0.0591499003494278,0.3143265455741041,0.019021720644826434,0.020501405373059445,0.0014796847282330106,-0.1019021720644826,-0.06235298993763205,0.039549182126850546,-0.6732337054671518,-0.14243266065288074,0.530801044814271,-0.47690219635985376,-0.0017020836805778927,0.47520011267927587,-0.16915765486565992,0.04213477599682225,0.21129243086248217
MBIN,T1,headline,2017-10-27,2017Q4,2017,2015-2019,discovery,251,0.20936070049117084,0.11295710973403761,-0.09640359075713323,0.3183968682008298,0.1447556864298556,-0.1736411817709742,0.22791657356299955,0.07198666576601198,-0.15592990779698757,0.6181732806123696,0.19399205136799713,-0.4241812292443725,0.3389137242438245,0.13717484539887304,-0.20173887884495145,0.1637633091144246,0.10068555535230939,-0.06307775376211522,0.268688408214645,0.13213351839035803,-0.13655488982428698,0.18161955683341224,0.06016685478643269,-0.12145270204697955,0.5571621361610006,0.18082699921857937,-0.37633513694242127,0.2884317025614205,0.12463626432077524,-0.16379543824064524,0.18104355136515138,0.09774928899777446,-0.08329426236737691,0.2875266400638006,0.12911335923343437,-0.1584132808303662,0.19916493915502498,0.05733867897294531,-0.14182626018207967,0.5802837956305686,0.17767694190069072,-0.4026068537298779,0.307563094459933,0.1216361053671513,-0.1859269890927817,0.16114942447046565,0.08010816017682165,-0.081041264293644,0.2658388552838826,0.11096820129679719,-0.15487065398708544,0.1789655659484799,0.04034695961581658,-0.13861860633266332,0.5536646533275176,0.1587513540185035,-0.3949132993090141,0.28553780496580217,0.10361110892822945,-0.18192669603757272,-0.01288464157038438,0.08211715486286142,0.0950017964332458,0.07611384806699029,0.11303459547383854,0.03692074740684825,0.00226120142817976,0.04228199870779359,0.04002079727961383,0.3208000700239124,0.16090662457241112,-0.1598934454515013,0.09286030237008136,0.1056638189576844,0.012803516587603037
MC,T1,headline,2014-04-16,2014Q2,2014,2010-2014,discovery,251,0.16596400465541317,0.11482058166313514,-0.05114342299227803,0.3202649052821689,0.15623124341043826,-0.16403366187173063,0.2817053376338716,0.12598498977114314,-0.15572034786272848,0.4099085867837913,0.20472993378434845,-0.20517865299944282,0.19314337732928522,0.2649777883099529,0.07183441098066767,0.09542689108404545,0.09712945687010976,0.001702565786064314,0.24039307802477228,0.13788297145240413,-0.10251010657236814,0.20416624156852814,0.10811669661548828,-0.09604954495303986,0.3246136019350896,0.1856120344998946,-0.13900156743519498,0.12096199816357611,0.24490381382339388,0.12394181565981777,0.13804768296531056,0.09637801342304986,-0.0416696695422607,0.2886542040385207,0.1371036151995344,-0.1515505888389863,0.25101785639564667,0.10735772781282282,-0.14366012858282384,0.37615157412719014,0.1847999877642048,-0.19135158636298533,0.16457630818225466,0.244051157095184,0.07947484891292933,0.043568126206558366,0.10279473331435307,0.059226607107794704,0.18167144766083965,0.14375868789963642,-0.03791275976120323,0.1471596311747374,0.11383870816070507,-0.03332092301403233,0.26190487541451457,0.19173421077453878,-0.07017066463997579,0.06789437204218762,0.2513321566298319,0.18343778458764426,-0.033057904233776636,0.052431777659121215,0.08548968189289785,0.09490491077160179,0.09152497083621292,-0.003379939935388876,0.06292719190136697,0.06297139099680638,4.419909543940115e-05,0.16924704219014064,0.13730952465940094,-0.0319375175307397,-0.01051786057037718,0.19418572310914373,0.2047035836795209
BYSI,T1,headline,2017-03-09,2017Q1,2017,2015-2019,discovery,251,1.2545455338118914,0.0939059138653644,-1.160639619946527,1.1703895469764616,0.09466851013370503,-1.0757210368427566,1.0987013779677355,0.09336859356007832,-1.0053327844076572,0.7697662749847809,0.19325137579248874,-0.5765148991922922,0.421818225414722,0.29743395824720453,-0.12438426716751749,1.314666748046875,0.08876811237111171,-1.2258986356757633,1.2282666015625003,0.08952712691620057,-1.1387394746462998,1.1546667480468749,0.08823331572442594,-1.066433432322449,0.8169600423177084,0.1876469736004367,-0.6293130687172717,0.45973337809244796,0.29134023661640907,-0.1683931414760389,1.2604166563186383,0.1002605162805088,-1.1601561400381295,1.1760415166202582,0.10102754254235013,-1.075013974077908,1.1041666625274553,0.09972007463099541,-1.00444658789646,0.7743749708185605,0.2001830853466422,-0.5741918854719184,0.4255208203982981,0.3049708742287951,-0.12054994616950299,1.1841972668760752,0.08626125906045434,-1.0979360078156208,1.1026671874518548,0.08701852599913984,-1.015648661452715,1.033215894289694,0.08572769376572409,-0.94748820052397,0.7145445070233527,0.18491245491474673,-0.529632052108606,0.37745343146595234,0.28836696755152347,-0.08908646391442887,1.0,0.08200026543008265,-0.9179997345699173,0.9253454981739557,0.0827545618958958,-0.8425909362780599,0.8617511569343548,0.08146879311096322,-0.7802823638233916,0.569953898418307,0.18026448981350862,-0.3896894086047984,0.26129031690991944,0.2833131893775078,0.022022872467588384
PTCT,T1,headline,2013-06-20,2013Q2,2013,2010-2014,discovery,251,0.18742861066545768,0.10535255146649347,-0.08207605919896421,0.1674285888671876,0.18087467062136864,0.01344608175418105,-0.058857182094029015,0.228867076051414,0.287724258145443,0.7742856706891741,0.29986148704306004,-0.47442418364611405,0.49885711669921884,0.3367670732504344,-0.16209004344878442,0.5245781740404536,0.09385938584618936,-0.43071878819426423,0.4988994962318669,0.1685962458343926,-0.3303032503974743,0.2083638426315646,0.2160896388331619,0.007725796201597301,1.278063021009312,0.28634586857886957,-0.9917171524304425,0.9244313515775964,0.32286772019040555,-0.6015636313871908,0.3671053254868524,0.07260876233799518,-0.2944965631488572,0.34407898431174355,0.14589369450590972,-0.19818528980583383,0.08355260000169396,0.19246442392762075,0.1089118239259268,1.0427631333346508,0.26135577194652737,-0.7814073613881234,0.7256578862749639,0.29716810629427126,-0.4284897799806926,0.17070426403636674,0.04370503545974236,-0.12699922857662438,0.1509859326859595,0.11501514909358534,-0.035970783592374156,-0.072112714740592,0.16033093105356588,0.23244364579415788,0.749295731665383,0.22736585501802709,-0.5219298766473559,0.47774645308373676,0.2622131497658673,-0.21553330331786946,0.47795164057413353,0.011432900866686024,-0.4665187397074475,0.4530582998185102,0.08053805284292448,-0.3725202469755857,0.17140816655846836,0.1244526371800938,-0.04695552937837455,1.208392482957481,0.18941479152563345,-1.0189776914318476,0.8655760141827511,0.22318458204756886,-0.6423914321351822
TLYS,T1,headline,2012-05-04,2012Q2,2012,2010-2014,discovery,251,-0.025806295752611397,0.002917305397294623,0.02872360114990602,0.07976540929068476,0.0621945036709326,-0.017570905619752164,-0.015249186742251397,0.011364827954680523,0.02661401469693192,-0.16422280846473258,0.0404095199575234,0.20463232842225598,-0.07448676693697642,0.1326127619627797,0.20709952889975614,-0.04813752656908776,0.011981328131849267,0.06011885470093703,0.05501418119570811,0.07179425339903034,0.016780072203322227,-0.03782241587696489,0.020505196501695133,0.05832761237866002,-0.18338114760606317,0.049812384472266436,0.2331935320783296,-0.0957021058794516,0.14284892776491476,0.23855103364436636,-0.06685389381990525,0.06806382839784719,0.13491772221775244,0.03426955324656067,0.1311914970342556,0.09692194378769492,-0.05674160801618333,0.07706007687672312,0.13380168489290645,-0.19943823439324948,0.10799142562127773,0.3074296600145272,-0.11348321603236644,0.20618391578657191,0.31966713181893835,0.08633109875436262,0.06701080437614992,-0.0193202943782127,0.2040549413916497,0.13007623426826198,-0.07397870712338772,0.09810341444567983,0.07599818328609032,-0.02210523115958951,-0.06801824849015792,0.10689903623780417,0.17491728472796209,0.03204712061015336,0.20499471659815494,0.17294759598800158,0.10955258284445812,0.01918846610875491,-0.09036411673570321,0.22979289798442992,0.07942736761998281,-0.1503655303644471,0.12157654432023524,0.027773039843147274,-0.09380350447708796,-0.04809614606690893,0.05728894801590756,0.10538509408281649,0.05410822685939687,0.15098807982255757,0.0968798529631607
AFIB,T1,headline,2020-08-06,2020Q3,2020,2020+,validation,251,-0.14632325279324399,-0.007698782558685724,0.13862447023455826,0.10041054627772983,0.11997633005038999,0.01956578377266016,0.06420303301884522,0.18577536999127764,0.12157233697243242,-0.4677118424204004,0.26231801719619274,0.7300298596165932,-0.40388205594376514,0.3588906671208021,0.7627727230645672,-0.06653057799047357,-0.011376899699218956,0.055153678291254615,0.20326528743821748,0.115824965460541,-0.08744032197767648,0.16367347872987104,0.1813801111358737,0.017706632406002676,-0.41795917433135366,0.25763904124186987,0.6755982155732235,-0.34816325440698737,0.3538537297806106,0.702016984187598,-0.15515326571628518,-0.037687830258674726,0.11746543545761046,0.08902844013969102,0.08612872108408709,-0.002899719055603933,0.05319543961180573,0.14993920098623104,0.09674376137442531,-0.47321756964746675,0.2241685978818997,0.6973861675293664,-0.4100480071271567,0.3178226564007953,0.727870663527952,-0.33284709295131165,-0.06273254868524569,0.27011454426606596,-0.14002331995295947,0.05786160688779218,0.19788492684075165,-0.16831968366054262,0.12001138296422909,0.2883310666247717,-0.5840139808437202,0.19230891782730408,0.7763228986710243,-0.5341306640689334,0.28352557650978105,0.8176562405787144,-0.32096197648433966,0.009405283799761577,0.33036726028410124,-0.1247031094086426,0.13928110276695183,0.2639842121755944,-0.15350356381972596,0.20621430552623554,0.3597178693459615,-0.5766033224563116,0.28407630062071587,0.8606796230770275,-0.5258313502872916,0.38231355095464514,0.9081449012419367
MMI,T1,headline,2013-10-31,2013Q4,2013,2010-2014,discovery,251,0.14306242499943167,0.028858904564808663,-0.11420352043462301,0.20992083289963093,0.08604509879977007,-0.12387573409986086,0.22070468829075884,0.050854215443576045,-0.1698504728471828,0.7304098216496955,0.18106359959060336,-0.5493462220590921,1.229331249169984,0.2230865107215303,-1.0062447384484536,0.13571425281197458,0.04616680637658943,-0.08954744643538515,0.2021428617067258,0.10431501107811392,-0.09782785062861188,0.21285739312697882,0.06853213172412431,-0.1443252614028545,0.719285889092508,0.200931953477115,-0.518353935615393,1.2150000022288658,0.24366179188103576,-0.9713382103478301,0.20912538355565524,0.01670399899213315,-0.1924213845635221,0.2798478535872364,0.07321459739184188,-0.20663325619539452,0.29125495874688023,0.03843945798490633,-0.2528155007619739,0.8304183512214576,0.16711055271055497,-0.6633077985109026,1.3581747967322122,0.20863700653871753,-1.1495377901934947,0.15889199279121047,-0.006184885843717014,-0.16507687863492748,0.22667628162070996,0.049053499030660586,-0.17762278259004938,0.23760947598601545,0.015061246444102672,-0.22254822954191278,0.7543732019343525,0.14083559061915074,-0.6135376113152018,1.2602038851409234,0.1814271664294671,-1.0787767187114563,0.11500681231653997,0.0041225531874165,-0.11088425912912347,0.18022423057731185,0.05993384772694288,-0.12029038285036897,0.19074340429973557,0.02558904156570474,-0.16515436273403084,0.6879382062093577,0.15266786518144415,-0.5352703410279136,1.174613980278382,0.19368044001550522,-0.9809335402628767
